Date,Calculated Cumulative Rainfall (inches),Daily Rainfall (inches),Discrepancy
2015-10-23,0.0,0.0,False
2015-10-24,0.0,0.0,False
2015-10-25,0.0,0.0,False
2015-10-26,0.0,0.0,False
2015-10-27,0.0,0.0,False
2015-10-28,0.0,0.0,False
2015-10-29,0.0,0.0,False
2015-10-30,0.0,0.0,False
2015-10-31,0.0,0.0,False
2015-11-01,0.0,0.0,False
2015-11-02,0.9500000000000001,0.0,True
2015-11-03,0.0,0.0,False
2015-11-08,0.08000000000000007,0.12,True
2015-11-09,0.6699999999999997,0.63,True
2015-11-10,0.040000000000000036,0.0,True
2015-11-14,0.0,0.0,False
2015-11-15,0.5500000000000003,0.0,True
2015-12-15,4.959999999999999,0.0,True
2015-12-20,1.0599999999999996,0.0,True
2015-12-21,1.7700000000000014,1.77,True
2015-12-22,2.719999999999999,2.8000000000000003,True
2015-12-23,0.08000000000000007,0.0,True
2015-12-24,0.2400000000000002,0.0,True
2015-12-26,0.10999999999999943,0.0,True
2015-12-29,0.40000000000000036,0.0,True
2016-01-03,0.35,0.0,True
2016-01-04,14.530000000000001,0.0,True
2016-01-05,1.299999999999999,0.0,True
2016-01-06,2.210000000000001,0.0,True
2016-01-09,1.65,0.0,True
2016-01-13,18.07,0.0,True
2016-01-14,0.6700000000000017,0.0,True
2016-01-16,2.2499999999999996,0.0,True
2016-01-19,24.21,0.0,True
2016-01-21,0.0799999999999983,0.0,True
2016-01-22,2.25,2.25,False
2016-01-23,0.3099999999999987,0.3099999999999996,True
2016-01-25,0.16000000000000014,0.0,True
2016-01-26,0.0,0.0,False
2016-01-27,0.0,0.0,False
2016-01-28,0.0,0.0,False
2016-01-29,0.240000000000002,0.0,True
2016-01-30,0.10999999999999943,0.11000000000000121,True
2016-01-31,0.23999999999999844,0.2400000000000002,True
2016-02-01,0.0,0.0,False
2016-02-02,0.240000000000002,0.2400000000000002,True
2016-02-03,0.0,0.0,False
2016-02-04,0.0,0.0,False
2016-02-05,0.0,0.0,False
2016-02-06,0.0,0.0,False
2016-02-07,0.0,0.0,False
2016-02-08,0.0,0.0,False
2016-02-09,0.0,0.0,False
2016-02-10,0.0,0.0,False
2016-02-11,0.0,0.0,False
2016-02-12,0.0,0.0,False
2016-02-13,0.0,0.0,False
2016-02-14,0.0,0.0,False
