Date,Calculated Cumulative Rainfall (inches),Daily Rainfall (inches),Discrepancy
2015-10-16,0.0,0.0,False
2015-10-17,0.0,0.0,False
2015-10-18,0.0,0.0,False
2015-10-19,0.0,0.0,False
2015-10-20,0.0,0.0,False
2015-10-21,0.0,0.0,False
2015-10-23,0.0,0.0,False
2015-10-24,0.0,0.0,False
2015-10-25,0.0,0.0,False
2015-10-26,0.0,0.0,False
2015-10-27,0.0,0.0,False
2015-10-28,0.0,0.0,False
2015-10-29,0.0,0.0,False
2015-10-30,0.0,0.0,False
2015-10-31,0.0,0.0,False
2015-11-01,0.0,0.0,False
2015-11-02,0.43,0.43,False
2015-11-03,0.0,0.0,False
2015-11-04,0.0,0.0,False
2015-11-05,0.0,0.0,False
2015-11-06,0.0,0.0,False
2015-11-07,0.0,0.0,False
2015-11-08,0.08000000000000002,0.08000000000000002,False
2015-11-09,0.12,0.12,False
2015-11-10,0.0,0.0,False
2015-11-11,0.0,0.0,False
2015-11-12,0.0,0.0,False
2015-11-14,0.0,0.0,False
2015-11-15,0.07999999999999996,0.0,True
2015-12-14,0.79,0.0,True
2015-12-15,0.0,0.0,False
2015-12-16,0.0,0.0,False
2015-12-17,0.040000000000000036,0.040000000000000036,False
2015-12-18,0.07000000000000006,0.06999999999999995,True
2015-12-19,0.07999999999999985,0.07999999999999996,True
2015-12-20,0.040000000000000036,0.040000000000000036,False
2015-12-21,0.08000000000000007,0.0,True
2015-12-22,0.23999999999999977,0.2400000000000001,True
2015-12-23,0.0,0.0,False
2015-12-24,0.08000000000000007,0.07999999999999985,True
2015-12-25,0.040000000000000036,0.040000000000000036,False
2015-12-26,0.0,0.0,False
2015-12-27,0.0,0.0,False
2015-12-28,0.07000000000000028,0.07000000000000006,True
2015-12-29,0.19999999999999973,0.19999999999999996,True
2015-12-30,0.0,0.0,False
2015-12-31,0.0,0.0,False
2016-01-01,0.0,0.0,False
2016-01-02,0.0,0.0,False
2016-01-03,0.0,0.0,False
2016-01-04,1.06,1.26,True
2016-01-05,2.05,1.8499999999999996,True
2016-01-06,2.09,2.0900000000000007,True
2016-01-07,0.16000000000000014,0.0,True
2016-01-08,0.0,0.0,False
2016-01-09,0.03000000000000025,0.02999999999999936,True
2016-01-10,0.0,0.0,False
2016-01-11,0.0,0.0,False
2016-01-12,0.0,0.0,False
2016-01-13,0.9900000000000002,0.9900000000000002,False
2016-01-14,0.2699999999999996,0.3099999999999996,True
2016-01-15,0.08000000000000007,0.0,True
2016-01-16,0.4800000000000004,0.0,True
2016-01-17,1.2599999999999998,1.4900000000000002,True
2016-01-18,0.7799999999999994,0.0,True
2016-01-19,3.1900000000000013,0.0,True
2016-01-21,0.0,0.0,False
2016-01-22,2.4799999999999986,2.4800000000000004,True
2016-01-23,0.240000000000002,0.2400000000000002,True
2016-01-24,0.0,0.0,False
2016-01-25,0.0,0.0,False
2016-01-26,0.0,0.0,False
2016-01-27,0.0,0.0,False
2016-01-28,0.0,0.0,False
2016-01-29,0.22999999999999687,0.23000000000000043,True
2016-01-30,0.0,0.0,False
2016-01-31,0.3200000000000003,0.3199999999999985,True
2016-02-01,0.0,0.0,False
2016-02-02,0.120000000000001,0.120000000000001,False
2016-02-03,0.0,0.0,False
2016-02-04,0.0,0.0,False
2016-02-05,0.0,0.0,False
2016-02-06,0.0,0.0,False
2016-02-07,0.0,0.0,False
2016-02-08,0.0,0.0,False
2016-02-09,0.0,0.0,False
2016-02-10,0.0,0.0,False
2016-02-11,0.0,0.0,False
2016-02-12,0.0,0.0,False
2016-02-13,0.0,0.0,False
2016-02-14,0.0,0.0,False
2016-02-15,0.0,0.0,False
2016-02-16,0.0,0.0,False
2016-02-17,0.7899999999999991,0.7899999999999991,False
2016-02-18,0.23000000000000043,0.23000000000000043,False
2016-02-19,0.0,0.0,False
2016-02-20,0.0,0.0,False
2016-02-21,0.0,0.0,False
2016-02-22,0.0,0.0,False
2016-02-23,0.0,0.0,False
2016-02-24,0.0,0.0,False
2016-02-25,0.0,0.0,False
2016-02-26,0.0,0.0,False
2016-02-28,0.0,0.0,False
2016-02-29,0.0,0.0,False
2016-03-01,0.0,0.0,False
2016-03-02,0.0,0.0,False
2016-03-03,0.0,0.0,False
2016-03-04,1.1799999999999997,1.2200000000000006,True
2016-03-05,4.84,4.919999999999998,True
2016-03-06,1.620000000000001,1.6600000000000001,True
2016-03-07,0.6700000000000017,0.5100000000000016,True
2016-03-08,0.0,0.0,False
2016-03-09,0.0799999999999983,0.0799999999999983,False
2016-03-10,0.120000000000001,0.120000000000001,False
2016-03-11,1.5299999999999976,1.5300000000000011,True
2016-03-12,1.9300000000000033,2.0500000000000007,True
2016-03-13,2.7600000000000016,2.639999999999997,True
2016-03-14,0.14999999999999858,0.15000000000000213,True
2016-03-15,0.03999999999999915,0.03999999999999915,False
2016-03-16,0.0,0.0,False
2016-03-17,0.0,0.0,False
2016-03-18,0.0,0.0,False
2016-03-19,0.0,0.0,False
2016-03-20,0.11999999999999744,0.120000000000001,True
2016-03-21,0.28000000000000114,0.2799999999999976,True
2016-03-22,0.10999999999999943,0.11000000000000298,True
2016-03-23,0.0,0.0,False
2016-03-24,0.0,0.0,False
2016-03-25,0.0,0.0,False
2016-03-26,0.0,0.0,False
2016-03-27,0.0,0.0,False
2016-03-28,0.0,0.0,False
2016-03-29,0.0,0.0,False
2016-03-30,0.0,0.0,False
2016-03-31,0.0,0.0,False
2016-04-01,0.0,0.0,False
2016-04-02,0.0,0.0,False
2016-04-04,0.0,0.0,False
2016-04-05,0.0,0.0,False
2016-04-06,0.0,0.0,False
2016-04-07,0.0,0.0,False
2016-04-08,0.12000000000000455,0.11999999999999744,True
2016-04-09,0.0799999999999983,0.120000000000001,True
2016-04-10,0.1599999999999966,0.120000000000001,True
2016-04-11,0.0,0.0,False
2016-04-12,0.0,0.0,False
2016-04-13,0.0,0.0,False
2016-04-14,0.1600000000000037,0.16000000000000014,True
2016-04-15,0.0,0.0,False
2016-04-16,0.0,0.0,False
2016-04-17,0.0,0.0,False
2016-04-18,0.0,0.0,False
2016-04-19,0.0,0.0,False
2016-04-20,0.0,0.0,False
2016-04-21,0.0,0.0,False
2016-04-22,0.4299999999999997,0.4299999999999997,False
2016-04-23,0.0,0.0,False
2016-04-24,0.0,0.0,False
2016-04-25,0.0,0.0,False
2016-04-26,0.0,0.0,False
2016-04-27,0.0799999999999983,0.0799999999999983,False
2016-04-28,0.0,0.0,False
2016-04-29,0.0,0.0,False
2016-04-30,0.0,0.0,False
2016-05-01,0.0,0.0,False
2016-05-02,0.0,0.0,False
2016-05-03,0.0,0.0,False
2016-05-04,0.0,0.0,False
2016-05-05,0.0,0.0,False
2016-05-06,0.1599999999999966,0.16000000000000014,True
2016-05-07,0.07000000000000028,0.07000000000000028,False
2016-05-08,0.0,0.0,False
2016-05-09,0.0,0.0,False
2016-05-10,0.0,0.0,False
2016-05-11,0.0,0.0,False
2016-05-12,0.0,0.0,False
2016-05-13,0.0,0.0,False
2016-05-14,0.0,0.0,False
2016-05-15,0.0,0.0,False
2016-05-16,0.0,0.0,False
2016-05-17,0.0,0.0,False
2016-05-19,0.0,0.0,False
2016-05-22,0.0,0.0,False
2016-05-23,0.0,0.0,False
2016-05-24,0.0,0.0,False
2016-05-25,0.0,0.0,False
2016-05-26,0.0,0.0,False
2016-05-28,0.0,0.0,False
2016-05-29,0.0,0.0,False
2016-06-03,0.0,0.0,False
2016-06-08,0.0,0.0,False
2016-06-11,0.0,0.0,False
2016-06-12,0.0,0.0,False
2016-06-13,0.0,0.0,False
2016-06-14,0.0,0.0,False
2016-06-15,0.0,0.0,False
2016-06-16,0.0,0.0,False
2016-06-17,0.0,0.0,False
2016-06-18,0.0,0.0,False
2016-06-19,0.0,0.0,False
2016-06-20,0.0,0.0,False
2016-06-21,0.0,0.0,False
2016-06-22,0.0,0.0,False
2016-06-23,0.0,0.0,False
2016-06-25,0.0,0.0,False
2016-06-26,35.13,0.0,True
2016-06-27,0.8499999999999943,0.0,True
2016-06-28,0.0,0.0,False
2016-06-29,35.13,0.0,True
2016-07-02,0.0,0.0,False
2016-07-05,0.8499999999999943,0.0,True
2016-07-07,35.13,0.0,True
2016-07-08,0.8499999999999943,0.0,True
2016-07-09,0.0,0.0,False
2016-07-10,0.0,0.0,False
2016-07-11,0.0,0.0,False
2016-07-12,35.13,0.0,True
2016-07-13,0.8499999999999943,0.0,True
2016-07-14,35.13,0.0,True
2016-07-16,0.8499999999999943,0.0,True
2016-07-18,0.0,0.0,False
2016-07-19,35.98,0.0,True
2016-07-21,0.0,0.0,False
2016-07-22,0.0,0.0,False
2016-07-23,0.0,0.0,False
2016-07-24,0.0,0.0,False
2016-07-25,0.0,0.0,False
2016-07-26,35.13,0.0,True
2016-07-27,0.8499999999999943,0.0,True
2016-07-28,35.13,0.0,True
2016-07-30,0.8499999999999943,0.0,True
2016-07-31,0.0,0.0,False
2016-08-01,0.0,0.0,False
2016-08-02,35.13,0.0,True
2016-08-03,0.0,0.0,False
2016-08-04,0.0,0.0,False
2016-08-05,0.8499999999999943,0.0,True
2016-08-07,35.13,0.0,True
2016-08-09,0.0,0.0,False
2016-08-12,0.0,0.0,False
2016-08-13,0.0,0.0,False
2016-08-14,0.0,0.0,False
2016-08-15,0.0,0.0,False
2016-08-16,0.0,0.0,False
2016-08-17,35.98,0.0,True
2016-08-18,35.98,0.0,True
2016-08-19,35.98,0.0,True
2016-08-22,35.98,0.0,True
2016-08-23,71.96,0.0,True
2016-08-24,35.98,0.0,True
2016-08-25,35.98,0.0,True
2016-08-26,0.0,0.0,False
2016-08-27,0.0,0.0,False
2016-08-29,0.0,0.0,False
2016-08-31,0.0,0.0,False
2016-09-01,0.0,0.0,False
2016-09-03,0.0,0.0,False
2016-09-04,0.0,0.0,False
2016-09-05,0.0,0.0,False
2016-09-06,0.0,0.0,False
2016-09-07,0.0,0.0,False
2016-09-12,0.0,0.0,False
2016-09-13,0.03999999999999915,0.03999999999999915,False
2016-09-14,0.0,0.0,False
2016-09-15,0.0,0.0,False
2016-09-16,0.0,0.0,False
2016-09-17,0.0,0.0,False
2016-09-18,0.0,0.0,False
2016-09-19,0.0,0.0,False
2016-09-20,0.0,0.0,False
2016-09-21,0.0,0.0,False
2016-09-22,0.0,0.0,False
2016-09-23,0.0,0.0,False
2016-09-24,0.0,0.0,False
2016-09-25,0.0,0.0,False
2016-09-26,0.0,0.0,False
2016-09-27,0.0,0.0,False
2016-09-28,0.0,0.0,False
2016-09-30,0.0,0.0,False
2016-10-01,0.0,0.0,False
2016-10-02,0.0,0.0,False
2016-10-03,0.0,0.0,False
2016-10-04,0.0,0.0,False
2016-10-05,0.0,0.0,False
2016-10-06,0.0,0.0,False
2016-10-07,0.0,0.0,False
2016-10-08,0.0,0.0,False
2016-10-09,0.0,0.0,False
2016-10-10,0.0,0.0,False
2016-10-11,0.0,0.0,False
2016-10-12,0.0,0.0,False
2016-10-13,0.0,0.0,False
2016-10-14,1.4899999999999949,1.49,True
2016-10-15,1.1100000000000065,1.26,True
2016-10-16,3.029999999999994,2.88,True
2016-10-17,0.04000000000000625,0.040000000000000036,True
2016-10-18,0.0,0.0,False
2016-10-19,0.0,0.0,False
2016-10-20,0.0,0.0,False
2016-10-21,0.0,0.0,False
2016-10-23,0.0,0.0,False
2016-10-24,0.0,0.0,False
2016-10-25,0.10999999999999943,0.11000000000000032,True
2016-10-26,0.03999999999999915,0.040000000000000036,True
2016-10-27,0.3999999999999986,0.39999999999999947,True
2016-10-28,0.6700000000000017,0.6299999999999999,True
2016-10-29,0.0799999999999983,0.08000000000000007,True
2016-10-30,1.4099999999999966,1.4100000000000001,True
2016-10-31,0.20000000000000284,0.1999999999999993,True
2016-11-01,0.0,0.0,False
2016-11-02,0.03999999999999915,0.040000000000000924,True
2016-11-03,0.0,0.0,False
2016-11-04,0.0,0.0,False
2016-11-05,0.0,0.0,False
2016-11-06,0.0,0.0,False
2016-11-07,0.0,0.0,False
2016-11-10,0.0,0.0,False
2016-11-11,0.0,0.0,False
2016-11-12,0.0,0.0,False
2016-11-14,0.0,0.0,False
2016-11-15,0.0,0.0,False
2016-11-16,0.0,0.0,False
2016-11-17,0.0,0.0,False
2016-11-18,0.0,0.0,False
2016-11-19,1.5799999999999983,1.6600000000000001,True
2016-11-20,0.5100000000000051,0.4299999999999997,True
2016-11-21,0.0,0.0,False
2016-11-22,0.0,0.0,False
2016-11-23,0.1599999999999966,0.16000000000000014,True
2016-11-24,0.0,0.0,False
2016-11-25,0.0,0.0,False
2016-11-26,0.8599999999999994,0.8599999999999994,False
2016-11-27,0.35999999999999943,0.3600000000000012,True
2016-11-28,0.12000000000000455,0.11999999999999922,True
2016-11-29,0.0,0.0,False
2016-11-30,0.0,0.0,False
2016-12-01,0.0,0.0,False
2016-12-02,0.0,0.0,False
2016-12-03,0.0,0.0,False
2016-12-04,0.0,0.0,False
2016-12-05,0.0,0.0,False
2016-12-06,0.0,0.0,False
2016-12-07,0.3499999999999943,0.47000000000000064,True
2016-12-08,2.0500000000000043,1.9299999999999997,True
2016-12-09,0.3500000000000014,0.39000000000000057,True
2016-12-10,1.2199999999999989,1.1799999999999997,True
2016-12-13,0.0799999999999983,0.0799999999999983,False
2016-12-14,0.4399999999999977,0.4400000000000013,True
2016-12-15,5.859999999999999,5.859999999999999,False
2016-12-16,0.0,0.0,False
2016-12-17,0.0,0.0,False
2016-12-18,0.04000000000000625,0.03999999999999915,True
2016-12-19,0.0,0.0,False
2016-12-20,21.1,0.0,True
2016-12-21,0.0799999999999983,0.08000000000000185,True
2016-12-22,0.0,0.0,False
2016-12-23,0.9400000000000013,0.9399999999999977,True
2016-12-24,0.0,0.0,False
2016-12-25,0.0,0.0,False
2016-12-26,0.0,0.0,False
2016-12-27,0.0,0.0,False
2016-12-28,0.0,0.0,False
2016-12-29,0.0,0.0,False
2016-12-30,0.0,0.0,False
2016-12-31,0.03999999999999915,0.0400000000000027,True
2017-01-01,0.03999999999999915,0.03999999999999915,False
2017-01-02,0.7100000000000009,0.7100000000000009,False
2017-01-03,5.039999999999999,5.43,True
2017-01-04,2.0500000000000007,1.6600000000000001,True
